개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,건물소유구분명,공장사무직직원수,공장생산직직원수,공장판매직직원수,급수시설구분명,남성종사자수,다중이용업소여부,데이터갱신시점,도로명주소,등급구분명,보증액,본사직원수,상세영업상태명,상세영업상태코드,시설총규모,여성종사자수,영업상태코드,영업장주변구분명,월세액,위생업태명,전통업소주된음식,전통업소지정번호,전화번호,좌표정보(X),좌표정보(Y),지번주소,홈페이지,최종수정시점
5080000,5080000-101-2019-00484,2019-11-05,영업/정상,,58.70,730-842,39455,장천기사식당,탕류(보신용),I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 장천면 강동로 88, 1동 1층",,,,영업,01,58.7,,01,,,탕류(보신용),,,0544521008,334998.173789551    ,291935.77553049     ,경상북도 구미시 장천면 상장리 657-1 1층 1동 ,,2023-04-07 10:31:07
5080000,5080000-101-1994-00092,1984-11-22,폐업,1996-06-13,,730-320,,부산통닭식당,패스트푸드,I,,,,,,,N,2025-12-15 16:15:28,,,,,폐업,02,0,,03,,,패스트푸드,,,0544625525,,,경상북도 구미시 인의동 435-11 ,,2002-08-20 00:00:00
5080000,5080000-101-2020-00104,2020-03-09,폐업,2023-05-09,40.70,730-320,39433,패밀리푸드,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 여헌로7길 21-1, 1층 (인의동)",,,,폐업,02,40.7,,03,,,한식,,,,328084.442318685    ,290330.142178245    ,경상북도 구미시 인의동 563-4 1층 ,,2023-05-09 14:13:30
5080000,5080000-101-1999-00725,1999-08-11,폐업,2009-02-24,116.59,730-360,,게이트,패스트푸드,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,116.59,0,03,,,패스트푸드,,,0544726790,,,경상북도 구미시 진평동 11 B 5L 1층 ,,2003-08-27 00:00:00
5080000,5080000-101-1998-00072,1992-04-04,폐업,2011-10-24,53.41,730-926,,동아회식당,일식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,53.41,0,03,,,일식,,,0544554767,320036.620169533    ,291403.291774297    ,경상북도 구미시 형곡동 117-6 ,,2002-08-20 00:00:00
5080000,5080000-101-2000-00975,2000-09-22,폐업,2004-12-07,44.00,730-916,,술집,호프/통닭,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,44,0,03,,,호프/통닭,,,0544632778,322692.362267167    ,291987.897571878    ,경상북도 구미시 신평동 168-23 ,,2003-11-24 00:00:00
5080000,5080000-101-2007-00300,2007-07-24,폐업,2009-06-30,42.00,730-020,,뚜엣두마리치킨,통닭(치킨),I,,,,,상수도전용,,N,2025-12-15 16:15:28,,,,,폐업,02,42,,03,,,통닭(치킨),,,,,,"경상북도 구미시 도량동 245-2 외 1필지 대하상가 120,121호 ",,2007-08-09 11:49:28
5080000,5080000-101-1996-00046,1996-07-23,폐업,1997-05-21,,730-916,,모나리자식당,정종/대포집/소주방,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,0,0,03,,,정종/대포집/소주방,,,0544644509,322643.547551967    ,292234.208648001    ,경상북도 구미시 신평동 127-1 ,,2002-08-19 00:00:00
5080000,5080000-101-2025-00220,2025-05-19,폐업,2025-05-31,,730-080,39323,올로르키친,경양식,I,,,,,,,N,2025-12-15 16:15:28,"경상북도 구미시 박정희로 375-7, 구미복합스포츠센터 주차장 (광평동)",,,,폐업,02,0,,03,,,경양식,,,,321976.734823124    ,290829.92466092     ,경상북도 구미시 광평동 293-2 구미복합스포츠센터 주차장 ,,2025-06-01 04:15:09
5080000,5080000-101-1998-00137,1993-04-03,폐업,2004-02-23,38.68,730-826,,홍재식당,정종/대포집/소주방,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,38.68,0,03,,,정종/대포집/소주방,,,0544630533,322714.210310459    ,292314.738065388    ,경상북도 구미시 신평동 70-253 ,,2002-08-23 00:00:00
5080000,5080000-101-2006-00303,2006-08-17,폐업,2007-01-31,45.91,730-320,,꽃을든소주방식당,호프/통닭,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,45.91,0,03,,,호프/통닭,,,0544740184,,,경상북도 구미시 인의동 443 ,,2006-10-17 00:00:00
5080000,5080000-101-2002-00045,2002-02-15,폐업,2015-06-25,25.42,730-320,39428,옛날주막집,한식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,경상북도 구미시 수출대로35길 5 (인의동),,,,폐업,02,25.42,0,03,주택가주변,,한식,,,0544719852,328374.48611625     ,291020.788134599    ,경상북도 구미시 인의동 292-6 ,,2002-02-18 00:00:00
5080000,5080000-101-1991-00041,1991-05-13,폐업,1999-01-11,102.50,730-916,,편의방식당,분식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,102.5,0,03,,,분식,,,0544538039,319850.771898618    ,292966.193040742    ,경상북도 구미시 원평동 126-6 ,,2001-07-31 00:00:00
5080000,5080000-101-2000-00587,2000-04-17,폐업,2001-11-26,181.20,730-915,,현풍김남덕추어탕,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,181.2,0,03,,,한식,,,0544561456,320936.141108784    ,291596.719907656    ,경상북도 구미시 송정동 460-6 1층 ,,2002-07-22 00:00:00
5080000,5080000-101-2011-00498,2011-12-27,영업/정상,,88.00,730-824,39185,참숯꼬기옥계점,식육(숯불구이),I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 산호대로29길 8-3 (옥계동, 코스모빌딩 106호, 107호)",,,,영업,01,88,,01,,,식육(숯불구이),,,0544722040,327762.632755049    ,293899.70729304     ,"경상북도 구미시 옥계동 841-1 코스모빌딩 106호, 107호 ",,2022-05-18 21:48:02
5080000,5080000-101-2002-00025,2002-01-22,영업/정상,,47.81,730-908,39196,도량곰장어전문 ,정종/대포집/소주방,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,경상북도 구미시 송동로 58-1 (도량동),,,,영업,01,47.81,0,01,주택가주변,,정종/대포집/소주방,,,0544424618,319131.352603638    ,293853.453176463    ,경상북도 구미시 도량동 267-1 ,,2017-05-10 15:43:13
5080000,5080000-101-2002-00355,2002-01-12,영업/정상,,96.78,730-931,39310,황금오리셋,한식,I,,,,,,0,N,2025-12-15 16:15:28,경상북도 구미시 공원로 337 (형곡동),,,,영업,01,96.78,0,01,,,한식,,,0544542288,319635.618693739    ,290377.344960145    ,경상북도 구미시 형곡동 691-1 ,,2015-12-10 17:59:28
5080000,5080000-101-2012-00003,2012-01-03,영업/정상,,33.38,730-824,39185,동수네통닭구미점,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 산호대로29길 8-3, 1층 105호 (옥계동)",,,,영업,01,33.38,,01,,,한식,,,0544734411,327762.632755049    ,293899.70729304     ,경상북도 구미시 옥계동 841-1 1층 105호,,2023-10-12 13:32:32
5080000,5080000-101-2010-00354,2010-08-26,폐업,2012-12-10,253.20,730-300,39445,통큰낙지,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 인동50길 15 (구평동,외3필지 A동 1층)",,,,폐업,02,253.2,,03,,,한식,,,0544754413,329922.464024434    ,288840.14426334     ,경상북도 구미시 구평동 380-1 외3필지 A동 1층 ,,2011-05-13 14:44:14
5080000,5080000-101-2023-00591,2023-11-30,폐업,2025-06-09,32.71,730-807,39208,바른국밥,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 봉곡로21길 19-7, 1층 (봉곡동)",,,,폐업,02,32.71,,03,,,한식,,,,317713.920768643    ,295527.938358245    ,경상북도 구미시 봉곡동 199-10 1층 ,,2025-06-10 09:40:06
5080000,5080000-101-2012-00260,2012-07-17,영업/정상,,118.10,730-130,39352,큰집막창임은점,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 임은길 10, 1층 (임은동)",,,,영업,01,118.1,,01,,,한식,,,0544616686,322791.468744064    ,288257.472696839    ,경상북도 구미시 임은동 224-1 1층 ,,2025-06-24 10:34:48
5080000,5080000-101-2014-00405,2014-10-27,영업/정상,,161.70,730-812,39146,일송정숯불갈비,기타,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 고아읍 들성로11길 14, 1동 1층",,,,영업,01,161.7,,01,,,기타,,,,,,경상북도 구미시 고아읍 문성리 1297 1층 1동 ,,2020-01-03 09:23:59
5080000,5080000-101-2025-00377,2025-09-29,폐업,2025-10-19,,730-090,,우리오빠,기타,I,,,,,,,N,2025-12-15 16:15:28,,,,,폐업,02,0,,03,,,기타,,,,,,경상북도 구미시 송정동 501 2025 구미푸드페스티벌 축제장 내 ,,2025-10-20 04:15:08
5080000,5080000-101-2001-00909,2001-06-26,폐업,2009-08-07,62.15,730-923,,일송횟집,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,62.15,0,03,,,한식,,,0544553900,320276.049754106    ,292886.611112314    ,경상북도 구미시 원평동 290-3 ,,2008-06-12 10:48:47
5080000,5080000-101-2022-00131,2022-04-06,폐업,2023-10-13,55.57,730-801,39113,국민낙지,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 선산읍 동교7길 25, 1층",,,,폐업,02,55.57,,03,,,한식,,,,316928.245297696    ,306214.43388173     ,경상북도 구미시 선산읍 교리 1157-1 1층 ,,2023-10-13 16:12:27
5080000,5080000-101-1998-00349,1998-02-20,폐업,2022-05-09,53.92,730-110,39329,원조선산곱창사곡점,기타,I,,,,,,0,N,2025-12-15 16:15:28,경상북도 구미시 상사동로 120-3 (사곡동),,,,폐업,02,53.92,0,03,,,기타,,,0544639221,322332.847030601    ,289179.83837487     ,경상북도 구미시 사곡동 212-2 ,,2022-05-09 14:07:30
5080000,5080000-101-2001-01481,2001-11-27,폐업,2010-09-30,31.66,730-110,,우리둘리,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,31.66,0,03,,,한식,,,0544649035,322257.288907663    ,289438.168731945    ,경상북도 구미시 사곡동 484-7 ,,2002-01-08 00:00:00
5080000,5080000-101-2007-00396,2007-10-04,폐업,2016-05-20,152.64,730-932,39431,참숯불스타한우H,식육(숯불구이),I,,,,,상수도전용,,Y,2025-12-15 16:15:28,"경상북도 구미시 인동중앙로3길 19, 404호 (황상동)",,,,폐업,02,152.64,,03,기타,,식육(숯불구이),,,0544735844,327716.172737896    ,290653.12518376     ,경상북도 구미시 황상동 305-42 404호,,2016-05-16 13:58:15
5080000,5080000-101-2019-00054,2019-01-30,폐업,2025-03-31,104.20,730-100,39246,부어치킨비산점,호프/통닭,I,,,,,상수도전용,,Y,2025-12-15 16:15:28,"경상북도 구미시 비산로3길 33-22, 2,3층 (비산동)",,,,폐업,02,104.2,,03,,,호프/통닭,,,0544626667,,,"경상북도 구미시 비산동 444 2,3층 ",,2025-03-31 14:59:14
5080000,5080000-101-2000-01120,2001-05-30,폐업,2015-07-07,62.70,730-320,39435,후리지아,한식,I,,,,,,0,N,2025-12-15 16:15:28,경상북도 구미시 인동9길 8 (인의동),,,,폐업,02,62.7,0,03,,,한식,,,0544711828,328186.693966993    ,289962.75031691     ,경상북도 구미시 인의동 847-2 ,,2015-07-07 20:37:59
5080000,5080000-101-2021-00029,2021-01-15,폐업,2025-02-04,39.80,730-913,39271,알쌈닭송정직영점,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 구미중앙로42길 10, 1층 101호 (송정동, 신화오페라하우스)",,,,폐업,02,39.8,,03,,,한식,,,0544419055,321626.445769711    ,291932.495385166    ,경상북도 구미시 송정동 442-4 신화오페라하우스 1층 101호,,2025-02-04 11:58:01
5080000,5080000-101-2024-00573,2024-12-05,영업/정상,,53.95,730-110,39329,찜꽁찜닭상모사곡점,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 상사동로16길 15, 1층 (사곡동)",,,,영업,01,53.95,,01,,,한식,,,,,,경상북도 구미시 사곡동 222 1층 ,,2024-12-30 17:55:35
5080000,5080000-101-2009-00510,2009-12-04,폐업,2014-10-27,146.48,730-824,39184,동대구막창,횟집,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 옥계북로 54 (옥계동,1층)",,,,폐업,02,146.48,,03,,,횟집,,,,328054.105606087    ,293984.876616455    ,경상북도 구미시 옥계동 733-1 1층 ,,2013-03-29 11:08:16
5080000,5080000-101-2016-00363,2016-09-12,폐업,2022-02-22,38.70,730-808,39207,빨간떡볶이앤빨간김밥봉곡점,분식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 봉곡로20길 21-3, 101동 1층 103호 (봉곡동, 시현겔러리빌)",,,,폐업,02,38.7,,03,,,분식,,,0544426332,318078.638597404    ,295476.309147311    ,경상북도 구미시 봉곡동 208-5 시현겔러리빌 1층 101동 103호,,2022-02-22 14:51:07
5080000,5080000-101-2017-00547,2017-12-21,폐업,2018-12-19,198.20,730-927,39294,어수선,정종/대포집/소주방,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 신시로 77, 1층 (형곡동)",,,,폐업,02,198.2,,03,,,정종/대포집/소주방,,,,320461.450812682    ,291316.102433261    ,경상북도 구미시 형곡동 144-1 1층 ,,2018-12-19 09:31:53
5080000,5080000-101-1998-00426,1998-05-25,영업/정상,,64.40,730-928,39298,김태주원조선산곱창형곡점,한식,I,,,,,,0,N,2025-12-15 16:15:28,경상북도 구미시 형곡로 114 (형곡동),,,,영업,01,64.4,0,01,,,한식,,,0544542767,319873.717261293    ,290865.76805049     ,경상북도 구미시 형곡동 159-4 ,,2010-10-21 11:08:32
5080000,5080000-101-1994-00073,1994-03-17,폐업,1994-06-16,10.44,730-010,,천냥스넥,분식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,10.44,0,03,,,분식,,,0544561929,,,"경상북도 구미시 원평동 0 297-1,2 ",,2002-08-13 00:00:00
5080000,5080000-101-2006-00295,2006-08-10,폐업,2008-05-26,66.16,730-801,,동심초식당,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,66.16,0,03,,,한식,,,,317094.886996934    ,306154.498433426    ,경상북도 구미시 선산읍 교리 1152-2 102호 ,,2007-07-26 11:29:53
5080000,5080000-101-2009-00225,2009-06-11,폐업,2012-03-16,27.36,730-808,,똥집시대,통닭(치킨),I,,,,,상수도전용,,N,2025-12-15 16:15:28,,,,,폐업,02,27.36,,03,,,통닭(치킨),,,0544440433,318125.896631887    ,295483.070655383    ,경상북도 구미시 봉곡동 209-8 ,,2009-06-11 14:51:04
5080000,5080000-101-2006-00040,2006-01-25,폐업,2016-01-25,83.90,730-931,39317,목마루2호,호프/통닭,I,,,,,,0,N,2025-12-15 16:15:28,"경상북도 구미시 형곡로34길 8 (형곡동,102호)",,,,폐업,02,83.9,0,03,,,호프/통닭,,,,320404.441359434    ,290397.906298461    ,경상북도 구미시 형곡동 323-12 102호 ,,2014-05-19 15:34:40
5080000,5080000-101-2001-00148,2001-06-07,폐업,2004-01-05,31.68,730-929,,풍경호프,호프/통닭,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,31.68,0,03,,,호프/통닭,,,0544556544,320088.230312186    ,290671.342302332    ,경상북도 구미시 형곡동 246-1 ,,2003-01-17 00:00:00
5080000,5080000-101-2022-00493,2022-12-07,영업/정상,,169.59,730-807,39207,88식당,식육(숯불구이),I,,,,,,,N,2025-12-15 16:15:28,"경상북도 구미시 봉곡북로 98, 1층 (봉곡동)",,,,영업,01,169.59,,01,,,식육(숯불구이),,,,318226.012224216    ,295608.212530652    ,경상북도 구미시 봉곡동 181-12 1층 ,,2023-01-09 17:52:43
5080000,5080000-101-2015-00267,2015-06-22,폐업,2017-03-08,35.20,730-320,39428,별난포차,정종/대포집/소주방,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 수출대로31길 27-1, 1층 (인의동)",,,,폐업,02,35.2,,03,,,정종/대포집/소주방,,,0544713352,328260.518732058    ,291250.343137751    ,경상북도 구미시 인의동 825-2 1층 ,,2016-05-24 10:50:24
5080000,5080000-101-2017-00411,2017-10-10,영업/정상,,81.10,730-930,39315,원조대한곱창,식육(숯불구이),I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 신시로 20-1, 1층 (형곡동)",,,,영업,01,81.1,,01,,,식육(숯불구이),,,0544585444,320538.5595607      ,290734.794598669    ,경상북도 구미시 형곡동 178-10 1층 ,,2019-05-03 13:12:42
5080000,5080000-101-2020-00460,2020-11-04,폐업,2021-11-15,68.40,730-932,39430,동래호프,호프/통닭,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 인동중앙로11길 24, 1층 (황상동)",,,,폐업,02,68.4,,03,,,호프/통닭,,,,327788.826934711    ,290768.197382102    ,경상북도 구미시 황상동 303-1 1층 ,,2021-11-15 14:19:41
5080000,5080000-101-2023-00353,2023-08-22,폐업,2025-01-31,.00,730-903,39367,부자국밥구미공단점,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 수출대로 152, 1층 109호 (공단동)",,,,폐업,02,0,,03,,,한식,,,,324275.653580964    ,290882.090205458    ,경상북도 구미시 공단동 193-8 1층 109호,,2025-01-31 14:02:26
5080000,5080000-101-2001-00803,2001-04-27,폐업,2007-09-13,86.92,730-930,,시골집보리밥,분식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,86.92,0,03,,,분식,,,0544564007,320559.512017425    ,290676.267918782    ,경상북도 구미시 형곡동 186-1 ,,2005-02-24 00:00:00
5080000,5080000-101-1994-00020,1982-10-28,폐업,1996-01-10,,730-924,,정동식당,한식,I,,,,,,,N,2025-12-15 16:15:28,,,,,폐업,02,0,,03,,,한식,,,0544525041,320397.538428717    ,292830.616672721    ,경상북도 구미시 원평동 964-262 ,,2002-08-09 00:00:00
5080000,5080000-101-1999-00938,1999-08-18,영업/정상,,486.84,,39164,골프존카운티선산클럽하우스,경양식,I,,,,,,0,Y,2026-01-15 21:47:50,"경상북도 구미시 산동읍 강동로 953-73, 2층",,,,영업,01,486.84,0,01,,,경양식,,,,,,"경상북도 구미시 산동읍 인덕리 산 41 ,43-1,674-1,674-2 ",,2026-01-14 17:28:53
5080000,5080000-101-2000-00681,2000-03-15,폐업,2003-09-18,31.60,730-929,,설악산숯불식당,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,31.6,0,03,,,한식,,,0544562833,320207.525288597    ,290636.808404516    ,경상북도 구미시 형곡동 254-16 ,,2002-04-10 00:00:00
5080000,5080000-101-2005-00176,2005-05-11,폐업,2018-01-03,88.73,730-940,39276,아치꼬치,호프/통닭,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,"경상북도 구미시 송원동로 32-6 (송정동, 201, 202호)",,,,폐업,02,88.73,0,03,,,호프/통닭,,,0544444419,,,"경상북도 구미시 송정동 64 201, 202호 ",,2018-01-03 17:38:30
5080000,5080000-101-2022-00100,2022-03-16,폐업,2024-11-26,64.26,730-908,39200,카페이지,기타,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 도봉로5안길 4-11, 1층 (도량동)",,,,폐업,02,64.26,,03,,,기타,,,,318786.596506977    ,294148.533137913    ,경상북도 구미시 도량동 325-2 1층 ,,2024-11-26 09:55:26
5080000,5080000-101-2001-00197,2001-03-26,폐업,2024-02-13,29.28,730-908,39196,미우나고우나,한식,I,,,,,,0,N,2025-12-15 16:15:28,경상북도 구미시 송동로 70-8 (도량동),,,,폐업,02,29.28,0,03,,,한식,,,0544420715,319117.224533442    ,293968.983521901    ,경상북도 구미시 도량동 268-4 ,,2024-02-13 11:48:52
5080000,5080000-101-1997-00353,1997-04-17,폐업,1998-07-27,79.06,730-915,,조레스토랑,호프/통닭,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,79.06,0,03,,,호프/통닭,,,0544559644,320909.993675624    ,291479.534613006    ,경상북도 구미시 송정동 472-3 지하 ,,2001-09-06 00:00:00
5080000,5080000-101-2020-00343,2020-08-21,영업/정상,,87.40,730-915,39286,해열제,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 송정대로 12, 1층 (송정동)",,,,영업,01,87.4,,01,,,한식,,,,,,경상북도 구미시 송정동 462 1층 ,,2025-06-26 17:07:36
5080000,5080000-101-2001-00194,2001-01-19,폐업,2025-08-24,73.87,730-915,39322,만복닭집,한식,I,,,,,,0,N,2025-12-15 16:15:28,경상북도 구미시 신시로14길 56-1 (송정동),,,,폐업,02,73.87,0,03,,,한식,,,0544560108,321022.4764971      ,291547.669539591    ,경상북도 구미시 송정동 479-3 ,,2025-08-25 09:10:52
5080000,5080000-101-2003-00681,2003-11-20,폐업,2006-09-25,72.00,730-932,,간바지연탄고추장불고기,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,72,0,03,,,한식,,,0544556935,327684.91523399     ,290609.22655537     ,경상북도 구미시 황상동 314-1 ,,2004-03-03 00:00:00
5080000,5080000-101-2016-00082,2016-03-08,폐업,2017-07-31,178.60,730-862,39103,승재은식당도개,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 도개면 월림4길 7, 1층",,,,폐업,02,178.6,,03,,,한식,,,,319484.963299975    ,312763.834755113    ,경상북도 구미시 도개면 월림리 96-1 1층 ,,2017-08-01 09:59:03
5080000,5080000-101-2023-00496,2023-10-24,폐업,2023-10-29,,730-090,,폴이네키친,기타,I,,,,,,,N,2025-12-15 16:15:28,,,,,폐업,02,0,,03,,,기타,,,,,,경상북도 구미시 송정동 505 ,,2023-10-30 04:15:08
5080000,5080000-101-2004-00334,2004-07-28,폐업,2007-08-17,110.84,730-300,,조이플러스,한식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,110.84,0,03,주택가주변,,한식,,,0544768284,329249.33607884     ,289311.866504797    ,경상북도 구미시 구평동 425-18 ,,2006-12-18 00:00:00
5080000,5080000-101-2010-00491,2010-11-29,폐업,2020-06-30,73.44,730-924,39229,원평옛날보리밥,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 구미중앙로29길 10 (원평동,1층)",,,,폐업,02,73.44,,03,,,한식,,,0544578002,320792.043408772    ,292433.852401192    ,경상북도 구미시 원평동 1037-53 1층 ,,2020-06-30 14:45:27
5080000,5080000-101-2003-00420,2003-07-11,폐업,2014-12-24,116.51,730-824,39190,그린푸드,호프/통닭,I,,,,,,0,N,2025-12-15 16:15:28,"경상북도 구미시 옥계남로5길 3-2, 1층 (옥계동)",,,,폐업,02,116.51,0,03,아파트지역,,호프/통닭,,,0544769992,328008.050713145    ,293686.957949194    ,경상북도 구미시 옥계동 748-8 1층 ,,2011-12-19 10:57:20
5080000,5080000-101-2001-00758,2001-04-14,폐업,2023-12-20,83.50,730-913,39275,제크후라이드치킨,호프/통닭,I,,,,,,0,N,2025-12-15 16:15:28,"경상북도 구미시 백산로5길 17 (송정동, 거송상가 205호)",,,,폐업,02,83.5,0,03,,,호프/통닭,,,0544571383,321030.324695757    ,292066.789356773    ,경상북도 구미시 송정동 39-1 거송상가 205호 ,,2023-12-20 10:40:01
5080000,5080000-101-1997-00598,1997-03-26,폐업,2001-08-03,69.00,730-817,,고향가든,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,69,0,03,,,한식,,,0544410431,319510.045065654    ,295454.211221793    ,경상북도 구미시 고아읍 원호리 427-11 ,,2002-07-22 00:00:00
5080000,5080000-101-2005-00153,2005-04-26,폐업,2010-09-20,112.52,730-823,,빵빵주막,한식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,112.52,0,03,기타,,한식,,,0544757458,327445.278960366    ,293979.940183731    ,경상북도 구미시 옥계동 634-5 ,,2010-07-15 11:02:11
5080000,5080000-101-2010-00543,2010-12-23,폐업,2015-10-14,48.17,730-300,39445,금화식당,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,경상북도 구미시 인동54길 6 (구평동),,,,폐업,02,48.17,,03,,,한식,,,,,,경상북도 구미시 구평동 1036 ,,2013-09-27 10:05:02
5080000,5080000-101-2001-00502,2001-03-31,폐업,2023-02-27,17.55,730-932,39427,금오산식육식당,식육(숯불구이),I,,,,,,0,N,2025-12-15 16:15:28,"경상북도 구미시 검성로 71 (황상동,상가 2호)",,,,폐업,02,17.55,0,03,,,식육(숯불구이),,,0544710991,,,경상북도 구미시 황상동 211 상가 2호 ,,2023-02-27 11:51:33
5080000,5080000-101-2007-00262,2007-06-28,폐업,2014-02-17,99.56,730-812,,고구려원호점,한식,I,,,,,지하수전용,,N,2025-12-15 16:15:28,경상북도 구미시 고아읍 들성로 195,,,,폐업,02,99.56,,03,,,한식,,,,,,경상북도 구미시 고아읍 문성리 625 ,,2011-09-30 13:35:07
5080000,5080000-101-2009-00078,2009-03-17,폐업,2019-03-04,24.54,730-916,39236,비산분식,분식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 구미대로 399, 122호 (신평동, 신평상가)",,,,폐업,02,24.54,,03,,,분식,,,0544624963,322585.733830184    ,292195.02384551     ,경상북도 구미시 신평동 150-17 신평상가122호 ,,2019-03-04 10:20:04
5080000,5080000-101-1994-00255,1994-08-18,폐업,2014-11-05,53.22,730-907,39195,두꺼비아구찜,한식,I,,,,,,0,N,2025-12-15 16:15:28,"경상북도 구미시 봉곡남로 192 (도량동,B 지하 6호)",,,,폐업,02,53.22,0,03,,,한식,,,0544573248,,,경상북도 구미시 도량동 2 B 지하 6호 ,,2002-08-29 00:00:00
5080000,5080000-101-2014-00020,2014-01-22,폐업,2016-12-29,40.71,730-300,39442,해피데이,한식,I,,,,,,,N,2025-12-15 16:15:28,"경상북도 구미시 인동39길 22-22, 1층 (구평동)",,,,폐업,02,40.71,,03,,,한식,,,,329235.57245961     ,289273.117498063    ,경상북도 구미시 구평동 436-17 1층 ,,2014-02-11 09:36:02
5080000,5080000-101-2009-00387,2009-09-16,폐업,2019-10-15,28.70,730-110,39330,화염얼큰이푸드,통닭(치킨),I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 상사동로 143, 1층 (사곡동)",,,,폐업,02,28.7,,03,,,통닭(치킨),,,0544659339,322283.628352476    ,289422.045033394    ,경상북도 구미시 사곡동 484-12 1층 ,,2019-10-16 18:01:03
5080000,5080000-101-2003-00149,2003-03-10,폐업,2012-07-12,49.57,730-925,39230,쌍둥이집,한식,I,,,,,,0,N,2025-12-15 16:15:28,경상북도 구미시 송원서로8길 11 (원평동),,,,폐업,02,49.57,0,03,,,한식,,,,321062.655348376    ,292516.098966536    ,경상북도 구미시 원평동 1050-9 ,,2010-01-15 12:18:57
5080000,5080000-101-1998-00315,1998-10-27,폐업,1999-10-16,145.95,730-915,,체리식당,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,145.95,0,03,,,한식,,,0544564366,320575.257460283    ,291452.062036426    ,경상북도 구미시 송정동 463-7 2층 ,,2003-11-12 00:00:00
5080000,5080000-101-1996-00304,1996-08-03,폐업,1999-10-15,54.88,730-050,,백미식당,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,54.88,0,03,,,한식,,,0544569669,,,경상북도 구미시 남통동 10 ,,2001-08-29 00:00:00
