개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,건물소유구분명,공장사무직직원수,공장생산직직원수,공장판매직직원수,급수시설구분명,남성종사자수,다중이용업소여부,데이터갱신시점,도로명주소,등급구분명,보증액,본사직원수,상세영업상태명,상세영업상태코드,시설총규모,여성종사자수,영업상태코드,영업장주변구분명,월세액,위생업태명,전통업소주된음식,전통업소지정번호,전화번호,좌표정보(X),좌표정보(Y),지번주소,홈페이지,최종수정시점
5080000,5080000-121-2005-00098,2005-10-07,영업/정상,,43.20,730-908,39202,쉐프의꿈,제과점영업,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,"경상북도 구미시 도봉로 78 (도량동,아이코아상가 105호)",,,,영업,01,43.2,0,01,,,제과점영업,,,0544426020,318523.405830679    ,294004.112758008    ,경상북도 구미시 도량동 229-1 아이코아상가 105호 ,,2021-11-22 11:48:13
5080000,5080000-121-2005-00099,2005-10-07,폐업,2011-09-19,53.24,730-823,,앤티크과자점,제과점영업,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,53.24,0,03,기타,,제과점영업,,,0544753060,327414.575374391    ,294049.808398374    ,경상북도 구미시 옥계동 632-1 104호 ,,2010-02-04 16:04:27
5080000,5080000-121-2005-00100,2005-10-20,폐업,2020-01-21,43.60,730-819,39179,뚜레쥬르 구미옥계점,제과점영업,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,경상북도 구미시 흥안로 17 (옥계동),,,,폐업,02,43.6,0,03,주택가주변,,제과점영업,,,0544758295,327416.702392882    ,294966.273057227    ,경상북도 구미시 옥계동 560-1 ,,2020-01-21 14:30:48
5080000,5080000-121-2005-00101,2005-11-18,폐업,2018-05-10,46.46,730-816,39137,에덴빵터전,제과점영업,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,"경상북도 구미시 고아읍 선산대로 1218, 16동 103호 (고아에덴타운상가)",,,,폐업,02,46.46,0,03,,,제과점영업,,,0544810904,317873.320665362    ,303501.400498966    ,경상북도 구미시 고아읍 오로리 460-1 고아에덴타운상가 16동 103호,,2018-05-10 12:48:53
5080000,5080000-121-2005-00102,2005-11-21,폐업,2012-03-12,44.52,730-823,,마듀 옥계점,제과점영업,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,44.52,0,03,,,제과점영업,,,0544750633,327310.680889947    ,294030.582724185    ,경상북도 구미시 옥계동 640-1 구미옥계2지구 임대아파트 208동 106호,,2009-03-09 11:51:29
5080000,5080000-121-2005-00103,2005-11-23,폐업,2006-10-12,112.83,730-120,,정항우케잌,제과점영업,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,112.83,0,03,기타,,제과점영업,,,0544655995,321976.158354052    ,288765.621966699    ,경상북도 구미시 상모동 9-2 ,,2005-11-23 00:00:00
5080000,5080000-121-2005-00104,2005-12-06,영업/정상,,120.00,730-080,39347,몽블랑제홈플러스구미광평점,제과점영업,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,"경상북도 구미시 구미대로 174 (광평동, 홈플러스구미광평점)",,,,영업,01,120,0,01,기타,,제과점영업,,,0544578000,322735.286027559    ,290001.107358242    ,경상북도 구미시 광평동 792-21 홈플러스구미광평점 ,,2024-02-21 10:43:40
5080000,5080000-121-2005-00105,2005-12-19,영업/정상,,72.00,730-917,39255,쁘띠르뽀미에롯데마트구미점,제과점영업,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,"경상북도 구미시 구미대로22길 11 (신평동,외 31필지)",,,,영업,01,72,0,01,기타,,제과점영업,,,0544628141,,,경상북도 구미시 신평동 465 외 31필지 ,,2020-07-10 13:26:27
5080000,5080000-121-2005-00106,2005-12-26,폐업,2020-04-08,55.20,730-727,39433,정인국찰찐빵,제과점영업,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,"경상북도 구미시 여헌로 15, 101동 101호 (인의동, 인동서한이다음)",,,,폐업,02,55.2,0,03,기타,,제과점영업,,,0544740426,,,경상북도 구미시 인의동 578 인동서한이다음 101동 101호,,2020-04-08 17:46:18
5080000,5080000-121-2006-00001,2006-01-13,폐업,2007-04-30,55.27,730-743,,마듀 봉곡점,제과점영업,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,55.27,0,03,,,제과점영업,,,0544540435,,,경상북도 구미시 봉곡동 105 세양청마루 301동 3호,,2006-01-13 00:00:00
5080000,5080000-121-2006-00002,2006-02-02,폐업,2007-04-02,50.51,730-807,,크라운베이커리 봉곡점,제과점영업,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,50.51,0,03,,,제과점영업,,,0544438828,318156.378710028    ,294175.160481873    ,경상북도 구미시 봉곡동 18-6 ,,2006-02-02 00:00:00
5080000,5080000-121-2006-00003,2006-02-09,폐업,2008-04-04,46.40,730-916,,쿠키몬스터,제과점영업,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,46.4,0,03,,,제과점영업,,,0544515232,319886.432926575    ,293106.971099699    ,경상북도 구미시 원평동 158-32 ,,2006-02-09 00:00:00
5080000,5080000-121-2006-00004,2006-03-09,폐업,2011-03-09,44.49,730-360,,램브란트,제과점영업,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,44.49,0,03,,,제과점영업,,,0544750435,327591.840913753    ,290553.67907798     ,경상북도 구미시 진평동 1023-1 외2필지 시네마월드 110호 ,,2010-09-13 16:11:47
5080000,5080000-121-2006-00005,2006-04-03,영업/정상,,91.40,730-908,39202,파리바게뜨현진점,제과점영업,I,,,,,,0,N,2025-12-15 16:15:28,"경상북도 구미시 도봉로 76-51 (도량동,중앙빌딩 104,105호)",,,,영업,01,91.4,0,01,,,제과점영업,,,0544412334,318486.940179515    ,294016.141491925    ,"경상북도 구미시 도량동 227-2 중앙빌딩 104,105호 ",,2022-07-25 15:02:53
5080000,5080000-121-2006-00006,2006-04-03,폐업,2009-12-21,57.33,730-300,,던킨도너츠 구평점,제과점영업,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,57.33,0,03,,,제과점영업,,,,,,경상북도 구미시 구평동 25B 8L 외1필지 진평구획정리지구 ,,2006-04-03 00:00:00
5080000,5080000-121-2006-00007,2006-04-19,폐업,2008-06-25,39.65,730-908,,뚜레쥬르도량점,제과점영업,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,39.65,0,03,,,제과점영업,,,0544570460,,,경상북도 구미시 도량동 222 구미도량뜨란채5단지 상가동 102호 ,,2006-04-19 00:00:00
5080000,5080000-121-2006-00008,2006-05-04,폐업,2011-02-17,40.00,730-809,,(주)파워마트봉곡점,제과점영업,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,40,0,03,,,제과점영업,,,0544433232,317893.40295264     ,295083.773302829    ,경상북도 구미시 봉곡동 303-1 외1필지 ,,2007-08-02 13:48:32
5080000,5080000-121-2006-00009,2006-06-12,폐업,2007-01-31,32.40,730-110,,하우스베이커리,제과점영업,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,32.4,0,03,,,제과점영업,,,0544643411,321983.221316635    ,289034.896245074    ,경상북도 구미시 사곡동 690-2 ,,2006-06-12 00:00:00
5080000,5080000-121-2006-00010,2006-07-14,폐업,2007-02-14,24.50,730-908,,엠베이커리,제과점영업,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,24.5,0,03,,,제과점영업,,,0544575660,,,경상북도 구미시 도량동 112 한빛타운상가 A동 101호,,2006-07-14 00:00:00
5080000,5080000-121-2006-00011,2006-08-11,폐업,2013-01-10,42.28,730-804,,웰빙빵굼터,제과점영업,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,42.28,0,03,,,제과점영업,,,,316659.757008399    ,305446.208967509    ,경상북도 구미시 선산읍 완전리 63-1 ,,2006-08-11 00:00:00
5080000,5080000-121-2006-00012,2006-08-22,폐업,2007-12-10,60.16,730-819,,도너츠카페,제과점영업,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,60.16,0,03,,,제과점영업,,,0544730454,327498.14146226     ,294996.698431751    ,경상북도 구미시 옥계동 556-5 1층 ,,2006-08-22 00:00:00
5080000,5080000-121-2006-00013,2006-09-14,폐업,2008-05-01,74.40,730-925,,하나로베이커리,제과점영업,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,74.4,0,03,,,제과점영업,,,,,,경상북도 구미시 원평동 1076 ,,2007-01-30 00:00:00
5080000,5080000-121-2006-00014,2006-12-22,폐업,2010-03-09,79.52,730-110,,서정욱베이커리,제과점영업,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,79.52,0,03,,,제과점영업,,,,322294.302403182    ,289626.512986288    ,경상북도 구미시 사곡동 664-6 삼우그린빌 101호 ,,2006-12-22 00:00:00
5080000,5080000-121-2007-00001,2007-02-06,폐업,2009-09-08,20.28,730-400,,듀팽베이커리,제과점영업,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,20.28,0,03,,,제과점영업,,,,327436.533287674    ,293071.402249502    ,경상북도 구미시 구포동 674-1 홈마트 내 ,,2008-10-28 09:29:18
5080000,5080000-121-2007-00002,2007-02-07,폐업,2016-12-14,29.70,730-142,39363,대백베이커리,제과점영업,I,,,,,,0,N,2025-12-15 16:15:28,"경상북도 구미시 금오대로2길 70 (오태동,외 2필지 필마트 내 2층)",,,,폐업,02,29.7,0,03,,,제과점영업,,,,321767.060916002    ,286192.468527793    ,경상북도 구미시 오태동 773-3 외 2필지 필마트 내 2층 ,,2012-10-30 16:06:45
5080000,5080000-121-2007-00003,2007-03-22,폐업,2008-03-25,32.40,730-110,,도우모베이커리,제과점영업,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,32.4,0,03,,,제과점영업,,,0544643411,321983.221316635    ,289034.896245074    ,경상북도 구미시 사곡동 690-2 ,,2007-03-22 00:00:00
5080000,5080000-121-2007-00004,2007-04-03,폐업,2012-07-12,24.19,730-300,,빵나라친구들,제과점영업,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,24.19,0,03,,,제과점영업,,,0544750252,,,경상북도 구미시 구평동 684-1 ,,2007-04-03 00:00:00
5080000,5080000-121-2007-00005,2007-04-09,폐업,2012-09-03,29.70,730-320,39429,빵으로여는세상,제과점영업,I,,,,,,0,N,2025-12-15 16:15:28,"경상북도 구미시 인동중앙로 50 (인의동,빅마트 지하)",,,,폐업,02,29.7,0,03,,,제과점영업,,,,328047.952917737    ,290803.86895443     ,경상북도 구미시 인의동 364-4 빅마트 지하 ,,2007-04-09 00:00:00
5080000,5080000-121-2007-00006,2007-04-26,영업/정상,,27.44,730-120,39335,코코호도구미상모점,제과점영업,I,,,,,,0,N,2025-12-15 16:15:28,"경상북도 구미시 상모로 51 (상모동,102호)",,,,영업,01,27.44,0,01,,,제과점영업,,,0544626868,322018.784539463    ,288560.356348068    ,경상북도 구미시 상모동 47-8 102호 ,,2016-12-22 10:26:22
5080000,5080000-121-2007-00007,2007-06-05,폐업,2008-10-10,50.17,730-807,,마리앙,제과점영업,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,50.17,0,03,,,제과점영업,,,,,,경상북도 구미시 봉곡동 105 301동 1층 3호 ,,2007-06-25 14:37:03
5080000,5080000-121-2007-00008,2007-08-13,폐업,2012-03-13,59.34,730-120,39338,페팽과자점,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,경상북도 구미시 상사서로 60 (상모동),,,,폐업,02,59.34,,03,,,제과점영업,,,0544648585,322017.145481246    ,288334.357551843    ,경상북도 구미시 상모동 54-4 ,,2007-08-16 12:43:36
5080000,5080000-121-2007-00009,2007-08-27,폐업,2008-02-11,10.00,730-080,,좋은날떡케잌,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,,,,,폐업,02,10,,03,기타,,제과점영업,,,0544598000,,,경상북도 구미시 광평동 792-36 외 20필지 ,,2007-08-29 13:38:47
5080000,5080000-121-2007-00010,2007-09-06,폐업,2008-05-13,53.10,730-802,,프랑세즈제과점,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,,,,,폐업,02,53.1,,03,기타,,제과점영업,,,0544810825,316187.651297869    ,305142.708186649    ,경상북도 구미시 선산읍 이문리 690-1 ,,2007-09-21 13:47:02
5080000,5080000-121-2007-00011,2007-10-01,폐업,2024-10-17,51.52,730-912,39274,뚜레쥬르구미송정점,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,경상북도 구미시 백산로 61 (송정동),,,,폐업,02,51.52,,03,아파트지역,,제과점영업,,,0544413339,320624.873169954    ,292059.182532612    ,경상북도 구미시 송정동 4-1 ,,2024-10-17 13:06:19
5080000,5080000-121-2007-00012,2007-10-12,폐업,2011-05-23,29.74,730-320,,고흐베이커리,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,,,,,폐업,02,29.74,,03,주택가주변,,제과점영업,,,,328373.240816513    ,291647.527019947    ,경상북도 구미시 인의동 814-6 외 3필지 돌마트 ,,2010-11-25 15:38:33
5080000,5080000-121-2007-00013,2007-10-23,폐업,2023-02-20,18.15,730-908,39202,쥬벨베이커리,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 도봉로 76-55 (도량동,도량번개시장 A동 D-101)",,,,폐업,02,18.15,,03,,,제과점영업,,,0547157615,,,경상북도 구미시 도량동 226 도량번개시장 A동 D-101 ,,2023-02-20 07:57:02
5080000,5080000-121-2007-00014,2007-10-29,폐업,2018-06-25,123.12,730-809,39210,오규현과자점,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,경상북도 구미시 봉곡남로 116 (봉곡동),,,,폐업,02,123.12,,03,기타,,제과점영업,,,,318241.800249361    ,295191.305239112    ,경상북도 구미시 봉곡동 384-7 ,,2018-06-25 15:41:08
5080000,5080000-121-2007-00015,2007-11-08,폐업,2020-10-12,49.32,730-932,39430,떡보의하루 인동점,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,경상북도 구미시 인동중앙로11길 24 (황상동),,,,폐업,02,49.32,,03,기타,,제과점영업,,,0544764411,327788.826934711    ,290768.197382102    ,경상북도 구미시 황상동 303-1 ,,2020-10-12 15:50:32
5080000,5080000-121-2007-00016,2007-11-08,폐업,2016-07-06,24.35,730-360,39412,쁘레스꼬,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 인동36길 26 (진평동,  롯데슈퍼 내)",,,,폐업,02,24.35,,03,기타,,제과점영업,,,0544752357,328836.62781365     ,288921.86156748     ,경상북도 구미시 진평동 98-11 롯데슈퍼 내 ,,2015-09-21 16:40:24
5080000,5080000-121-2007-00017,2007-11-27,영업/정상,,145.58,730-927,39294,파리바게뜨구미차병원점,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,경상북도 구미시 신시로 65 (형곡동),,,,영업,01,145.58,,01,,,제과점영업,,,0544588260,320463.574268334    ,291185.746348717    ,경상북도 구미시 형곡동 144-10 ,,2024-04-11 15:53:38
5080000,5080000-121-2008-00001,2008-02-22,영업/정상,,89.10,730-930,39314,뚜레쥬르 형곡중앙점,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 형곡로 187, 1층 (형곡동)",,,,영업,01,89.1,,01,,,제과점영업,,,0544571117,320277.518876406    ,290420.641677064    ,경상북도 구미시 형곡동 263-6 1층 ,,2020-01-29 16:41:00
5080000,5080000-121-2008-00002,2008-03-13,폐업,2011-03-29,,730-080,,일해식품(주),제과점영업,I,,,,,,,N,2025-12-15 16:15:28,,,,,폐업,02,0,,03,,,제과점영업,,,0544442225,,,경상북도 구미시 광평동 792-36 외20필지 홈플러스 구미점 ,,2008-10-23 17:57:36
5080000,5080000-121-2008-00003,2008-03-24,영업/정상,,132.20,730-809,39210,파리바게뜨구미봉곡점,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,경상북도 구미시 봉곡로 108 (봉곡동),,,,영업,01,132.2,,01,,,제과점영업,,,0544518288,317888.956556862    ,294994.566000899    ,경상북도 구미시 봉곡동 378-4 ,,2017-05-19 11:19:10
5080000,5080000-121-2008-00004,2008-03-27,폐업,2012-01-27,39.00,730-360,,프로방스,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,,,,,폐업,02,39,,03,,,제과점영업,,,0544760405,328443.822441763    ,289201.681773234    ,경상북도 구미시 진평동 108-3 101호 ,,2008-03-27 15:17:13
5080000,5080000-121-2008-00005,2008-04-21,폐업,2010-12-01,32.40,730-110,,사곡웰빙베이커리,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,,,,,폐업,02,32.4,,03,,,제과점영업,,,,321983.221316635    ,289034.896245074    ,경상북도 구미시 사곡동 690-2 ,,2008-04-25 10:22:53
5080000,5080000-121-2008-00006,2008-04-29,폐업,2008-10-29,54.63,730-320,,케익하우스예담,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,,,,,폐업,02,54.63,,03,,,제과점영업,,,,,,경상북도 구미시 인의동 578 인동서한이다음 101동 106호 ,,2008-04-29 11:32:30
5080000,5080000-121-2008-00007,2008-05-07,폐업,2025-02-25,44.63,730-925,39234,더프렌치파머스점,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 산업로 310 (원평동,구미농협파머스마켓)",,,,폐업,02,44.63,,03,,,제과점영업,,,0544570460,,,경상북도 구미시 원평동 1076 구미농협파머스마켓 ,,2025-02-25 11:26:41
5080000,5080000-121-2008-00008,2008-06-26,영업/정상,,47.90,730-120,39340,뚜레쥬르구미상모점,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 상사서로 33-2 (상모동,외1필지)",,,,영업,01,47.9,,01,,,제과점영업,,,0544612135,322000.518360055    ,288074.880237268    ,경상북도 구미시 상모동 37-9 외1필지 ,,2022-03-14 17:41:40
5080000,5080000-121-2008-00009,2008-07-04,폐업,2010-05-03,15.20,730-360,,케익이벤트,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,,,,,폐업,02,15.2,,03,,,제과점영업,,,,328303.904770334    ,289058.155115245    ,경상북도 구미시 진평동 129-2 ,,2008-07-05 10:02:10
5080000,5080000-121-2008-00010,2008-07-07,폐업,2010-06-07,47.88,730-130,,삼부베이커리,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,,,,,폐업,02,47.88,,03,,,제과점영업,,,0544658253,,,경상북도 구미시 임은동 439 외2필지 ,,2008-07-09 09:27:04
5080000,5080000-121-2008-00011,2008-07-25,폐업,2015-01-05,19.08,730-300,39449,쥬벨베이커리,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 인동36길 23-7 (구평동,외1필지)",,,,폐업,02,19.08,,03,,,제과점영업,,,,328961.919318572    ,288972.250236987    ,경상북도 구미시 구평동 451-1 외1필지 ,,2013-02-14 15:04:11
5080000,5080000-121-2008-00012,2008-07-29,폐업,2024-06-13,24.80,730-927,39294,케익하우스 엠마,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 경은로 88 (형곡동,외2필지)",,,,폐업,02,24.8,,03,,,제과점영업,,,0544527007,320332.482703667    ,291158.238362821    ,경상북도 구미시 형곡동 143-19 외2필지 ,,2024-06-13 17:11:37
5080000,5080000-121-2008-00013,2008-10-01,폐업,2017-11-24,129.72,730-930,39314,파바과자점,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 신시로 3 (형곡동,1층)",,,,폐업,02,129.72,,03,,,제과점영업,,,0544531002,320499.94948352     ,290564.484115507    ,경상북도 구미시 형곡동 187-6 1층 ,,2017-11-24 17:04:06
5080000,5080000-121-2008-00014,2008-11-24,폐업,2014-06-30,41.05,730-912,39304,케익타운,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 박정희로 599, 104호 (송정동, 푸르지오캐슬A단지 상가동)",,,,폐업,02,41.05,,03,,,제과점영업,,,0544430425,,,경상북도 구미시 송정동 3 외2필지 푸르지오캐슬A단지 상가동 104호,,2014-02-24 18:06:31
5080000,5080000-121-2008-00015,2008-12-04,폐업,2019-01-24,50.30,730-808,39207,포포케잌봉곡점,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,경상북도 구미시 봉곡로14길 27 (봉곡동),,,,폐업,02,50.3,,03,,,제과점영업,,,,,,경상북도 구미시 봉곡동 291 ,,2019-01-24 09:26:19
5080000,5080000-121-2008-00016,2008-12-05,영업/정상,,136.50,730-824,39184,파리바게뜨옥계양포도서관점,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,경상북도 구미시 산호대로31길 20 (옥계동),,,,영업,01,136.5,,01,,,제과점영업,,,0544761133,327974.721111527    ,293988.491418757    ,경상북도 구미시 옥계동 732-1 ,,2024-10-11 15:18:52
5080000,5080000-121-2008-00017,2008-12-10,폐업,2010-07-14,24.50,730-110,,프라임베이커리,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,,,,,폐업,02,24.5,,03,,,제과점영업,,,,322363.433903455    ,289561.438907256    ,경상북도 구미시 사곡동 670-3 ,,2009-01-21 18:41:38
5080000,5080000-121-2009-00001,2009-02-16,폐업,2011-08-08,50.00,730-824,,뚜레쥬르구미4공단점,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,,,,,폐업,02,50,,03,아파트지역,,제과점영업,,,0544760825,327842.843520302    ,293997.265255794    ,경상북도 구미시 옥계동 833-4 원광빌딩 105호 ,,2010-11-26 12:28:58
5080000,5080000-121-2009-00002,2009-03-02,폐업,2024-01-31,52.98,730-320,39433,빵굽는남자,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 여헌로 15, 인동 서한이다음 101동 1층 101호 (인의동)",,,,폐업,02,52.98,,03,,,제과점영업,,,0544745409,,,경상북도 구미시 인의동 578 인동 서한이다음 1층 101동 101호,,2024-01-31 10:13:15
5080000,5080000-121-2009-00003,2009-03-16,영업/정상,,112.37,730-300,39449,파리바게뜨구미구평점,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 인동36길 9 (구평동,금강빌딩 1층)",,,,영업,01,112.37,,01,,,제과점영업,,,0544746474,328954.291010126    ,289060.668007839    ,경상북도 구미시 구평동 446-3 금강빌딩 1층 ,,2024-06-19 15:22:37
5080000,5080000-121-2009-00004,2009-03-31,폐업,2016-05-09,23.54,730-320,39437,빵굽는마을,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,경상북도 구미시 인동19길 25 (인의동),,,,폐업,02,23.54,,03,,,제과점영업,,,,328583.801658213    ,289753.426267648    ,경상북도 구미시 인의동 667-7 ,,2016-05-09 11:26:42
5080000,5080000-121-2009-00005,2009-04-13,영업/정상,,54.40,730-940,39276,파리바게트 송정점,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 백산로 141 (송정동,101호)",,,,영업,01,54.4,,01,,,제과점영업,,,0544568256,321351.745470469    ,291833.03715594     ,경상북도 구미시 송정동 64-1 101호 ,,2009-04-13 11:54:29
5080000,5080000-121-2009-00006,2009-04-14,폐업,2012-04-02,43.84,730-360,39399,도우모베이커리,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 인동16길 48-4 (진평동,외1필지)",,,,폐업,02,43.84,,03,,,제과점영업,,,0544755568,327921.044014279    ,289522.739726183    ,경상북도 구미시 진평동 40-8 외1필지 ,,2009-05-04 09:29:56
5080000,5080000-121-2009-00007,2009-05-13,폐업,2025-01-02,41.20,730-400,39421,바른빵집,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 옥계2공단로 264-9, 1층 (구포동)",,,,폐업,02,41.2,,03,,,제과점영업,,,0544747997,,,경상북도 구미시 구포동 675 1층 ,,2025-01-03 10:18:02
5080000,5080000-121-2009-00008,2009-06-26,폐업,2010-03-25,9.90,730-080,,(주)조선호텔베이커리 데이앤데이 구미점2,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,,,,,폐업,02,9.9,,03,,,제과점영업,,,027286011,322824.51490748     ,290746.468249832    ,경상북도 구미시 광평동 65-1 이마트내 지하1층 ,,2009-07-06 07:57:17
5080000,5080000-121-2009-00009,2009-07-28,폐업,2010-08-06,33.09,730-922,,따비오베이커리,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,,,,,폐업,02,33.09,,03,,,제과점영업,,,,319791.670828281    ,292767.76066196     ,경상북도 구미시 원평동 1008-1 외11필지 ,,2009-08-04 10:16:03
5080000,5080000-121-2009-00010,2009-08-10,폐업,2012-04-05,29.26,730-320,39440,행복베이커리,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 인동25길 6 (인의동,빅세일마트)",,,,폐업,02,29.26,,03,,,제과점영업,,,,328707.76888667     ,289410.285710174    ,경상북도 구미시 인의동 1000-1 빅세일마트 ,,2011-07-15 14:55:20
5080000,5080000-121-2009-00011,2009-08-26,폐업,2014-12-15,25.86,730-811,39142,고아디씨마트 크라운베이커리,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,경상북도 구미시 고아읍 선산대로 1010,,,,폐업,02,25.86,,03,,,제과점영업,,,0544824972,319159.575681752    ,302123.019985362    ,경상북도 구미시 고아읍 관심리 726-1 ,,2015-03-03 09:27:33
5080000,5080000-121-2009-00012,2009-09-08,폐업,2010-09-28,28.20,730-320,,홀베이커리,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,,,,,폐업,02,28.2,,03,,,제과점영업,,,0544762206,,,경상북도 구미시 인의동 285 ,,2009-09-08 13:19:23
5080000,5080000-121-2009-00013,2009-11-24,영업/정상,,75.40,730-804,39125,파리바게뜨 선산점,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,경상북도 구미시 선산읍 남문로 39 (1층),,,,영업,01,75.4,,01,,,제과점영업,,,0544823582,316915.668422452    ,305297.125740846    ,경상북도 구미시 선산읍 완전리 219-2 1층 ,,2025-04-16 10:10:08
5080000,5080000-121-2009-00014,2009-11-26,폐업,2010-11-17,23.20,730-927,,프랑소미,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,,,,,폐업,02,23.2,,03,,,제과점영업,,,0544520459,320398.906692341    ,291000.763134341    ,경상북도 구미시 형곡동 145-17 외2필지 빅마트1층 ,,2010-08-12 15:54:48
5080000,5080000-121-2010-00001,2010-01-08,영업/정상,,83.50,730-030,39247,파리바게뜨 구미신평점,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 신비로 95, 강변파라디아 A동 1층 101호 (공단동)",,,,영업,01,83.5,,01,,,제과점영업,,,0544628283,,,경상북도 구미시 공단동 759 강변파라디아 1층 A동 101호,,2021-08-04 15:36:39
5080000,5080000-121-2010-00002,2010-01-18,폐업,2020-04-01,41.80,730-360,39408,더프렌치진평점,제과점영업,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 인동남길 106 (진평동,외2필지 하나로마트내 1층)",,,,폐업,02,41.8,,03,,,제과점영업,,,0544762502,328443.266245698    ,289490.387368801    ,경상북도 구미시 진평동 12-3 외2필지 하나로마트내 1층 ,,2020-04-01 13:57:30
